"epoch","timestamp","x","y","z"
"1651439495173","2022-05-01T23:11:35.173","0.20410156","0.50390625","0.061035156"
"1651439495306","2022-05-01T23:11:35.306","0.0993164","0.21230468","0.111132815"
"1651439495439","2022-05-01T23:11:35.439","0.09863281","0.21279296","0.1116211"
"1651439495579","2022-05-01T23:11:35.579","0.095214844","0.21376953","0.10839844"
"1651439495711","2022-05-01T23:11:35.711","0.092480466","0.21298829","0.108105466"
"1651439495846","2022-05-01T23:11:35.846","0.09140625","0.21308593","0.11025391"
"1651439495980","2022-05-01T23:11:35.980","0.090625","0.21279296","0.10849609"
"1651439496116","2022-05-01T23:11:36.116","0.0890625","0.21308593","0.10683594"
"1651439496252","2022-05-01T23:11:36.252","0.1361328","-0.14345703","0.15839843"
"1651439496383","2022-05-01T23:11:36.383","0.090625","0.21494141","0.10458984"
"1651439496430","2022-05-01T23:11:36.430","0.08896484","0.21152344","0.102832034"
"1651439496474","2022-05-01T23:11:36.474","0.09169922","0.21074219","0.10546875"
"1651439496611","2022-05-01T23:11:36.611","0.08710937","0.20966797","0.106054686"
"1651439496656","2022-05-01T23:11:36.656","0.076171875","0.20576172","0.103515625"
"1651439496836","2022-05-01T23:11:36.836","-0.18652344","-0.025683593","0.14833984"
"1651439496882","2022-05-01T23:11:36.882","0.07314453","0.20546874","0.099414065"
"1651439497014","2022-05-01T23:11:37.014","-0.20527343","-0.025683593","0.13349609"
"1651439497062","2022-05-01T23:11:37.062","0.05390625","0.20351562","0.084179685"
"1651439497241","2022-05-01T23:11:37.241","-0.3040039","-0.051074218","0.092285156"
"1651439497285","2022-05-01T23:11:37.285","-0.04550781","0.17060547","0.043066405"
"1651439497424","2022-05-01T23:11:37.424","-0.34804687","-0.10117187","0.054003906"
"1651439497466","2022-05-01T23:11:37.466","-0.08505859","0.1234375","0.0071289064"
"1651439497646","2022-05-01T23:11:37.646","-0.3626953","-0.25908202","0.0049804687"
"1651439497691","2022-05-01T23:11:37.691","-0.063769534","-0.12568359","-0.03955078"
"1651439497825","2022-05-01T23:11:37.825","-0.0390625","-0.2109375","-0.059667967"
