epoch,timestamp,x,y,z
6853880701205,20-06-2022 17:04:52:098,-1.2382067,-0.29673,0.1746189
6853895701205,20-06-2022 17:04:52:113,-1.284609,-0.36511225,0.17095557
6853904853965,20-06-2022 17:04:52:122,-1.3285689,-0.3944189,0.11356334
6853918194747,20-06-2022 17:04:52:136,-1.2382067,-0.3834289,0.03297
6853933194747,20-06-2022 17:04:52:151,-0.6984756,-0.23201112,0.019537779
6853948194747,20-06-2022 17:04:52:166,-0.05617111,0.02198,0.018316668
6853963194747,20-06-2022 17:04:52:181,0.3504589,0.20270446,0.0036633336
6853978194747,20-06-2022 17:04:52:196,0.6117767,0.30405667,0.036633335
6853993194747,20-06-2022 17:04:52:211,0.77418447,0.2503278,-0.024422223
6854008194747,20-06-2022 17:04:52:226,0.5226356,0.16240779,-0.06716111
6854012498080,20-06-2022 17:04:52:230,-0.11356334,0.09036223,-0.102573335
6854012541986,20-06-2022 17:04:52:230,-0.5104245,0.09036223,-0.08425667
6854012585267,20-06-2022 17:04:52:230,-0.5836911,0.10745778,-0.06349778
6854012627872,20-06-2022 17:04:52:230,-0.58124894,0.15508112,-0.06227667
6854016299694,20-06-2022 17:04:52:234,-0.43349445,0.19293556,-0.051286668
6854021008236,20-06-2022 17:04:52:239,-0.06716111,0.2283478,0.08303556
6854027322976,20-06-2022 17:04:52:245,1.4958612,0.17095557,0.46035892
6854042322976,20-06-2022 17:04:52:260,2.151598,0.14409111,0.65940005
6854057322976,20-06-2022 17:04:52:275,1.2589656,0.24910668,0.92071784
6854063995059,20-06-2022 17:04:52:281,0.7021389,-0.089141116,0.8962956
6854074411934,20-06-2022 17:04:52:292,-1.471439,0.10013112,1.1222012
6854082098913,20-06-2022 17:04:52:300,-1.3285689,-0.11112112,1.3310112
6854096850476,20-06-2022 17:04:52:314,0.99032116,-0.45791668,0.9976478
6854111850476,20-06-2022 17:04:52:329,2.4678657,-0.44082114,0.74976224
6854126850476,20-06-2022 17:04:52:344,2.3433123,-0.47867557,1.1478444
6854141850476,20-06-2022 17:04:52:359,1.075799,-0.6423045,1.5447056
6854156850476,20-06-2022 17:04:52:374,-0.40540892,-0.35290113,1.8438779
6854161450319,20-06-2022 17:04:52:379,-0.88896894,-0.068382226,1.8744056
6854161512611,20-06-2022 17:04:52:379,-0.48478112,-0.058613338,1.72543
6854161561622,20-06-2022 17:04:52:379,0.07448778,-0.03052778,1.5935501
6854174346621,20-06-2022 17:04:52:392,0.41273558,0.036633335,1.5178412
6854174411153,20-06-2022 17:04:52:392,0.5324045,0.042738892,1.5031879
6854184940163,20-06-2022 17:04:52:402,0.5006556,0.028085556,1.4665545
6854199940163,20-06-2022 17:04:52:417,0.4151778,0.042738892,1.3993934
6854214940163,20-06-2022 17:04:52:432,0.41273558,0.12699556,1.3529912
6854229940163,20-06-2022 17:04:52:447,0.3602278,0.17095557,1.2943778
6854244940163,20-06-2022 17:04:52:462,0.29795113,0.1856089,1.3188001
6854249547403,20-06-2022 17:04:52:467,0.32481557,0.14164889,1.39573
6854249597924,20-06-2022 17:04:52:467,0.25643334,0.05372889,1.3993934
6854264597924,20-06-2022 17:04:52:482,0.0024422223,-0.03052778,1.295599
6854279597924,20-06-2022 17:04:52:497,-0.34557447,-0.07448778,1.174709
6854281529538,20-06-2022 17:04:52:499,-0.65451556,-0.09646778,1.0672512
6854288054486,20-06-2022 17:04:52:506,-0.83768225,-0.11966889,0.96956223
6854301639538,20-06-2022 17:04:52:519,-0.92071784,-0.17828223,0.8413456
6854316639538,20-06-2022 17:04:52:534,-0.91583335,-0.2820767,0.69603336
6854322307924,20-06-2022 17:04:52:540,-0.8083756,-0.38953447,0.5519422
