epoch,timestamp,x,y,z
3933917065493,20-06-2022 14:51:51:645,9.844072,1.1629118,1.538585
3933932065493,20-06-2022 14:51:51:660,9.851251,1.119841,1.5553347
3933934652837,20-06-2022 14:51:51:662,9.827323,1.0911272,1.550549
3933937038202,20-06-2022 14:51:51:665,9.769895,1.0504491,1.5720844
3933952038202,20-06-2022 14:51:51:680,9.695718,1.0289137,1.6295122
3933964458358,20-06-2022 14:51:51:692,9.676575,1.0001999,1.6223338
3933966897629,20-06-2022 14:51:51:694,9.731609,1.0049855,1.6295122
3933970581118,20-06-2022 14:51:51:698,9.789038,1.0456635,1.6295122
3933973004504,20-06-2022 14:51:51:701,9.877572,1.1629118,1.5553347
3933979314295,20-06-2022 14:51:51:707,9.949356,1.2658032,1.524228
3933994314295,20-06-2022 14:51:51:722,9.997213,1.3208381,1.5314065
3934009314295,20-06-2022 14:51:51:737,10.04507,1.3375878,1.5098711
3934024314295,20-06-2022 14:51:51:752,10.18146,1.3495519,1.4883357
3934039314295,20-06-2022 14:51:51:767,10.3441725,1.3184453,1.538585
3934053478931,20-06-2022 14:51:51:781,10.573883,1.3232309,1.605584
3934058929764,20-06-2022 14:51:51:786,10.849058,1.3304094,1.6893328
3934059534139,20-06-2022 14:51:51:787,11.083554,1.3208381,1.7730815
3934066299035,20-06-2022 14:51:51:794,11.296515,1.282553,1.8927227
3934069341118,20-06-2022 14:51:51:797,11.420942,1.3280165,1.9740787
3934069401899,20-06-2022 14:51:51:797,11.507084,1.3375878,2.036292
3934084401899,20-06-2022 14:51:51:812,11.483156,1.3854443,1.9884356
3934099401899,20-06-2022 14:51:51:827,11.4018,1.4811572,1.8855443
3934102601431,20-06-2022 14:51:51:830,11.289337,1.5936198,1.820938
3934104931535,20-06-2022 14:51:51:832,11.143375,1.8137596,1.698904
3934114048670,20-06-2022 14:51:51:842,10.997413,2.1367905,1.4668003
3934129048670,20-06-2022 14:51:51:857,10.772488,2.5411777,1.268196
3934140974660,20-06-2022 14:51:51:868,10.480563,2.8977082,1.0695918
3934155974660,20-06-2022 14:51:51:883,10.109675,3.2470603,0.8877372
3934170974660,20-06-2022 14:51:51:898,9.769895,3.5126636,0.72741807
3934185974660,20-06-2022 14:51:51:913,9.408579,3.7040894,0.55034924
3934200974660,20-06-2022 14:51:51:928,9.090333,3.8548372,0.37567315
3934215974660,20-06-2022 14:51:51:943,8.817552,3.9840498,0.2416751
3934230974660,20-06-2022 14:51:51:958,8.628518,4.1611185,0.12203395
3934245974660,20-06-2022 14:51:51:973,8.425129,4.3334017,-0.02871387
3934260974660,20-06-2022 14:51:51:988,8.224132,4.479364,-0.11964113
3934275974660,20-06-2022 14:51:52:003,8.015956,4.5631127,-0.2105684
3934285707785,20-06-2022 14:51:52:013,7.7790666,4.570291,-0.24646074
3934287472681,20-06-2022 14:51:52:015,7.499106,4.5487556,-0.23928227
3934289256847,20-06-2022 14:51:52:017,7.257431,4.4817567,-0.23449662
3934290921066,20-06-2022 14:51:52:018,7.0229344,4.4410787,-0.21774685
3934292609816,20-06-2022 14:51:52:020,6.8051877,4.345366,-0.17706887
3934294403253,20-06-2022 14:51:52:022,6.623333,4.2592244,-0.076570325
3934308035545,20-06-2022 14:51:52:036,6.4462643,4.213761,0.021535404
3934323035545,20-06-2022 14:51:52:051,6.2644095,4.208975,0.09332009
3934338035545,20-06-2022 14:51:52:066,6.096912,4.2281175,0.18185452
3934353035545,20-06-2022 14:51:52:081,5.960521,4.2687955,0.32063824
3934361026587,20-06-2022 14:51:52:089,5.804988,4.3094735,0.46181476
3934375469920,20-06-2022 14:51:52:103,5.6997037,4.3836513,0.59581286
